cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,Rrem_g1,Rrem_g2,Rrem_g3,Rrem_g4,Rrem_g5,Rrem_g6,Rrem_g7
338,35.124300014469469,35.230175823050615,0.10587580858114758,0.17536053893436657,0.50014651573718549,0.20419005681895347,0.60844656255525827E-1,0.43145687443281101E-1,0.34446918280776090E-1,0.25407273748438642E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
339,35.230175823050615,35.336051631631761,0.10587580858114758,0.17546855550938906,0.50048050371505282,0.20405918162131742,0.60697380803112828E-1,0.43125545681868854E-1,0.34257553220056788E-1,0.24655131675123156E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
340,35.336051631631761,35.439721696255063,0.10367006462330143,0.17569454375621885,0.50134092817208298,0.20367156636974865,0.60248518896527048E-1,0.43045471994723368E-1,0.33837083187925436E-1,0.23247368702537345E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
341,35.439721696255063,35.543391760878364,0.10367006462330143,0.17589103415211704,0.50192795499508225,0.20340784442810539,0.59915978135827885E-1,0.43011362910121614E-1,0.33686461529075548E-1,0.22874477952893206E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
342,35.543391760878364,35.647061825501666,0.10367006462330143,0.17604859110757551,0.50234770547375274,0.20322405485897085,0.59682627085965965E-1,0.42990931747254199E-1,0.33583255722000049E-1,0.22612554004759575E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
343,35.647061825501666,35.750731890124968,0.10367006462330143,0.17616774710183750,0.50260076453006031,0.20312010396298114,0.59548049979688288E-1,0.42984184608772590E-1,0.33527326834683256E-1,0.22460239831945047E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
344,35.750731890124968,35.854401954748269,0.10367006462330143,0.17624881479912341,0.50268745399109527,0.20309593834864514,0.59512006928576139E-1,0.42991127012676572E-1,0.33518600141796681E-1,0.22416745045720665E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
345,35.854401954748269,35.958072019371571,0.10367006462330143,0.17629188839378662,0.50260783409521692,0.20315154490176940,0.59574433489081299E-1,0.43011763908950625E-1,0.33557065086844230E-1,0.22481841727428890E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
346,35.958072019371571,36.061742083994872,0.10367006462330143,0.17629684399178419,0.50236170391284096,0.20328695077849263,0.59735440545879842E-1,0.43046099685317571E-1,0.33642775288924287E-1,0.22655863223401851E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
347,36.061742083994872,36.165412148618174,0.10367006462330143,0.17626333903038899,0.50194860068410430,0.20350222342191820,0.59995314512330596E-1,0.43094138162117934E-1,0.33775848594250930E-1,0.22939705895798048E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
348,36.165412148618174,36.269082213241475,0.10367006462330143,0.17619081073330112,0.50136779807013809,0.20379747060236705,0.60354517848403726E-1,0.43155882576301222E-1,0.33956467172328822E-1,0.23334833838623729E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.50412242916299997E-1,0.53488031427000003E-2,0.29448200000000001E-1,0.10180240000000000,0.40400260021000001E-1,0.12936580000000000,0.29132579999999997
349,36.269082213241475,36.374958021822621,0.10587580858114758,0.17608332051273312,0.50051382152001334,0.20422069343470500,0.60831256081887670E-1,0.43282332164248725E-1,0.34440927469188233E-1,0.24808275767975493E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
350,36.374958021822621,36.480833830403768,0.10587580858114758,0.17608883630295419,0.50018616279730321,0.20439189324403920,0.61008019550516081E-1,0.43368325452624701E-1,0.34727775258293882E-1,0.25661639674933866E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
351,36.480833830403768,36.586709638984914,0.10587580858114758,0.17620251457284095,0.50048870055429329,0.20426489486341201,0.60868204203597440E-1,0.43362209475821721E-1,0.34560554294019129E-1,0.24928439413136879E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
