cell,x_cm,g1,g2,g3,g4,g5,g6,g7
294,30.821110874414479,0.16689664865764579E+20,0.46681724339409560E+20,0.18483726046854537E+20,0.53741992583241687E+19,0.37704157721075640E+19,0.28939637886266742E+19,0.19330454959248832E+19
295,30.925555318594014,0.16596624414517094E+20,0.46442027214692557E+20,0.18365272840612200E+20,0.53277977518158807E+19,0.37515767806210222E+19,0.28766739121949778E+19,0.19124779667041715E+19
296,31.029999762773549,0.16499238193313407E+20,0.46185456449772274E+20,0.18254114454103314E+20,0.52903353264336896E+19,0.37339437851831096E+19,0.28634880482647183E+19,0.19013086209660797E+19
297,31.134444206953084,0.16397529443460973E+20,0.45912109044493869E+20,0.18150206098949063E+20,0.52617482335964088E+19,0.37175118182707180E+19,0.28543877085578998E+19,0.18994814490943567E+19
298,31.238888651132619,0.16291499070929871E+20,0.45622055661324321E+20,0.18053506741224561E+20,0.52419887616975380E+19,0.37022758494883881E+19,0.28493600486486661E+19,0.19069894436088177E+19
299,31.343333095312154,0.16181125677747276E+20,0.45315340669423886E+20,0.17963979080698452E+20,0.52310251499912284E+19,0.36882307863735547E+19,0.28483978479156864E+19,0.19238745654447212E+19
300,31.447777539491689,0.16066365494322821E+20,0.44991982077300548E+20,0.17881589532334406E+20,0.52288415317568072E+19,0.36753714741961385E+19,0.28514994935021763E+19,0.19502279719854121E+19
301,31.553333093722699,0.15952295810814396E+20,0.44604572851774611E+20,0.17796711186391570E+20,0.52356902589771407E+19,0.36557993263052539E+19,0.28667060015108178E+19,0.20544435732562337E+19
302,31.659999758005178,0.15853315347921371E+20,0.44226410565229052E+20,0.17673131135959366E+20,0.52140579357963325E+19,0.36192780841782318E+19,0.28499685607347410E+19,0.20923381344868204E+19
303,31.766666422287663,0.15764218796749421E+20,0.43904355522871476E+20,0.17520827437786298E+20,0.51640374812387379E+19,0.35734560413674132E+19,0.27935111698236093E+19,0.19972852598172959E+19
304,31.872221976518670,0.15681207486162436E+20,0.43666997217826750E+20,0.17358272104928733E+20,0.50886023001694484E+19,0.35341223416410061E+19,0.27308223830990909E+19,0.18604810286342264E+19
305,31.976666420698209,0.15590236644047471E+20,0.43442580587740553E+20,0.17220997100956494E+20,0.50244933819155497E+19,0.35117836274342774E+19,0.27051608213296906E+19,0.18224365225175306E+19
306,32.081110864877743,0.15495136778767684E+20,0.43202242207779127E+20,0.17090565013984973E+20,0.49688195135592428E+19,0.34905715466008796E+19,0.26833580698809175E+19,0.17933589208345748E+19
307,32.185555309057278,0.15395973906851600E+20,0.42946133622974661E+20,0.16966921781722268E+20,0.49214842561830769E+19,0.34704808042009882E+19,0.26653836772062433E+19,0.17730985242205233E+19
308,32.289999753236813,0.15292792997413089E+20,0.42674381553315955E+20,0.16850016858868240E+20,0.48824062391549061E+19,0.34515060434477230E+19,0.26512124739304596E+19,0.17615518904103877E+19
309,32.394444197416348,0.15185618200034816E+20,0.42387088159170953E+20,0.16739803190792589E+20,0.48515190123114680E+19,0.34336418484520730E+19,0.26408245428782341E+19,0.17586612854287677E+19
310,32.498888641595883,0.15074452980171725E+20,0.42084331202700878E+20,0.16636237189327317E+20,0.48287709255292488E+19,0.34168827460267827E+19,0.26342051928483379E+19,0.17644143791054723E+19
311,32.603333085775418,0.14959280162686241E+20,0.41766164105955418E+20,0.16539278710659099E+20,0.48141250354614630E+19,0.34012232065571374E+19,0.26313449361230449E+19,0.17788441832867279E+19
312,32.707777529954953,0.14840061883666899E+20,0.41432615905813455E+20,0.16448891035310115E+20,0.48075590392699105E+19,0.33866576439445842E+19,0.26322394696818294E+19,0.18020292324164844E+19
313,32.813333084185956,0.14722060342946034E+20,0.41035049954910487E+20,0.16354351449619395E+20,0.48091228565876879E+19,0.33640715229628001E+19,0.26421025572883011E+19,0.18949495371056742E+19
314,32.919999748468442,0.14618558314160241E+20,0.40640881102990877E+20,0.16222256558434417E+20,0.47843170755117793E+19,0.33241416936362701E+19,0.26204878818193505E+19,0.19247670537492091E+19
315,33.026666412750913,0.14524170375184384E+20,0.40298190054123135E+20,0.16063676713044742E+20,0.47334364521949972E+19,0.32757197519717130E+19,0.25624578553498214E+19,0.18323886892422761E+19
316,33.132221966981923,0.14434808183756145E+20,0.40038294170479444E+20,0.15897514813380766E+20,0.46594219447468032E+19,0.32350915183599242E+19,0.25009070841349453E+19,0.17037776965775212E+19
317,33.236666411161458,0.14337571795702442E+20,0.39795415298599215E+20,0.15756459129287029E+20,0.45959603523212088E+19,0.32118844873985521E+19,0.24754543759750569E+19,0.16677886391194304E+19
318,33.341110855340993,0.14236573213380973E+20,0.39537930454774473E+20,0.15621663180889686E+20,0.45402141902353403E+19,0.31897078291611075E+19,0.24535330243840819E+19,0.16400056219742541E+19
319,33.445555299520528,0.14131875393159229E+20,0.39265991167051153E+20,0.15493071324037433E+20,0.44920871002879007E+19,0.31685558567410755E+19,0.24351123642783457E+19,0.16202859487401940E+19
320,33.549999743700063,0.14023522049035743E+20,0.38979726252486754E+20,0.15370631129703965E+20,0.44514964922692572E+19,0.31484228267305769E+19,0.24201665606486774E+19,0.16085292252927014E+19
321,33.654444187879598,0.13911537875570784E+20,0.38679242077317145E+20,0.15254293356733350E+20,0.44183733939849298E+19,0.31293029418839593E+19,0.24086745771899069E+19,0.16046768275828280E+19
322,33.758888632059133,0.13795928686309724E+20,0.38364622722076410E+20,0.15144011926516732E+20,0.43926623262755999E+19,0.31111903529224776E+19,0.24006201483516733E+19,0.16087115927107259E+19
323,33.863333076238668,0.13676681468321913E+20,0.38035930052372283E+20,0.15039743899585450E+20,0.43743212028040489E+19,0.30940791594882739E+19,0.23959917547976750E+19,0.16206577316206042E+19
324,33.967777520418203,0.13553764353056887E+20,0.37693203695536087E+20,0.14941449454108156E+20,0.43633212544250378E+19,0.30779634102540692E+19,0.23947826022417869E+19,0.16405809629549898E+19
325,34.073333074649213,0.13432590443595516E+20,0.37286729923912393E+20,0.14837317923845839E+20,0.43595064140886011E+19,0.30526136431895352E+19,0.23994657891933594E+19,0.17217448925446382E+19
326,34.179999738931684,0.13325255160432855E+20,0.36877721621984109E+20,0.14696885449601313E+20,0.43315398078297364E+19,0.30096135347623926E+19,0.23733769887678239E+19,0.17435261392327869E+19
327,34.286666403214170,0.13226227643991276E+20,0.36515328141744443E+20,0.14532304652581915E+20,0.42799207987511439E+19,0.29589216013239823E+19,0.23143324758725478E+19,0.16546460248889697E+19
328,34.392221957445173,0.13131159361962609E+20,0.36233519007115018E+20,0.14362870432808876E+20,0.42075496470375281E+19,0.29172302893228319E+19,0.22543869553042276E+19,0.15351891948388040E+19
329,34.496666401624708,0.13028362563297913E+20,0.35972804257217356E+20,0.14218300913693774E+20,0.41449115804160932E+19,0.28932867974225838E+19,0.22293394196821292E+19,0.15015283797478180E+19
330,34.601110845804243,0.12922201139483193E+20,0.35698876491143258E+20,0.14079378446201145E+20,0.40892313596788465E+19,0.28702712047416156E+19,0.22074720973631127E+19,0.14752553475318047E+19
331,34.705555289983778,0.12812734590402718E+20,0.35411886129200538E+20,0.13946045895099226E+20,0.40404129508307625E+19,0.28481774740698035E+19,0.21887543580824325E+19,0.14562355102402788E+19
332,34.809999734163313,0.12700005110177487E+20,0.35111963144490111E+20,0.13818249023033627E+20,0.39983727193497585E+19,0.28269995169492193E+19,0.21731599173720512E+19,0.14443723317684915E+19
333,34.914444178342848,0.12584037803453370E+20,0.34799217315791544E+20,0.13695936462396418E+20,0.39630392783700541E+19,0.28067311962607176E+19,0.21606668040578102E+19,0.14396068165552809E+19
334,35.018888622522383,0.12464840825738117E+20,0.34473738395019940E+20,0.13579059688933759E+20,0.39343533593466153E+19,0.27873663280379919E+19,0.21512573308322895E+19,0.14419171989476132E+19
335,35.123333066701917,0.12342405448415320E+20,0.34135596189962502E+20,0.13467572997076148E+20,0.39122677049629988E+19,0.27688986825175501E+19,0.21449180678882842E+19,0.14513188315694308E+19
336,35.227777510881452,0.12216706048685105E+20,0.33784840562568606E+20,0.13361433476978381E+20,0.38967469840860232E+19,0.27513219844314880E+19,0.21416398195809103E+19,0.14678642721023237E+19
337,35.333333065112456,0.12093266142305206E+20,0.33370850779375137E+20,0.13247746653003665E+20,0.38874242162784010E+19,0.27233481964880384E+19,0.21411684988666015E+19,0.15367741429876846E+19
338,35.439999729394941,0.11982932024483848E+20,0.32948336236371407E+20,0.13099098514424097E+20,0.38562686180218004E+19,0.26774810740724736E+19,0.21107989164088576E+19,0.15504024764259991E+19
339,35.546666393677413,0.11880068788285059E+20,0.32567345770922856E+20,0.12928716908666061E+20,0.38039880825148324E+19,0.26247328511360384E+19,0.20510886504703918E+19,0.14655986669955003E+19
340,35.652221947908423,0.11780104751989180E+20,0.32264406061403558E+20,0.12756258736564171E+20,0.37334355597570570E+19,0.25821397133531576E+19,0.19930782495269637E+19,0.13560594210266806E+19
341,35.756666392087958,0.11672623758871222E+20,0.31986610691929661E+20,0.12608366637719056E+20,0.36717522913496422E+19,0.25575503364272563E+19,0.19685701186414630E+19,0.13249381559365496E+19
342,35.861110836267493,0.11562204727498486E+20,0.31697062493052465E+20,0.12465479944524769E+20,0.36162319747321119E+19,0.25337807691591716E+19,0.19468699545303191E+19,0.13003353791650176E+19
343,35.965555280447028,0.11448903498824591E+20,0.31395909803137020E+20,0.12327540083852982E+20,0.35667790655776973E+19,0.25108246522276849E+19,0.19279473220435187E+19,0.12821254385151112E+19
344,36.069999724626562,0.11332760663120710E+20,0.31083282910578958E+20,0.12194491048289800E+20,0.35233089833290890E+19,0.24886755803998792E+19,0.19117756187997624E+19,0.12702162195255572E+19
345,36.174444168806097,0.11213801768486654E+20,0.30759294297957478E+20,0.12066279367166208E+20,0.34857479577213128E+19,0.24673271050450545E+19,0.18983320417053135E+19,0.12645486580601421E+19
346,36.278888612985632,0.11092037462490122E+20,0.30424038810967298E+20,0.11942854079124343E+20,0.34540328951470884E+19,0.24467727359667005E+19,0.18875975561839775E+19,0.12650964295614620E+19
347,36.383333057165167,0.10967463567564446E+20,0.30077593752838509E+20,0.11824166706203711E+20,0.34281112646192497E+19,0.24270059425612334E+19,0.18795568681007585E+19,0.12718658133064993E+19
348,36.487777501344702,0.10840061090462437E+20,0.29720018904573374E+20,0.11710171229433008E+20,0.34079410031207890E+19,0.24080201543108721E+19,0.18741983983471429E+19,0.12848957309422940E+19
349,36.593333055575712,0.10715416600482812E+20,0.29299963835934585E+20,0.11586884256105785E+20,0.33929376163177999E+19,0.23775001763880202E+19,0.18685053214917601E+19,0.13410054081778153E+19
350,36.699999719858184,0.10603073181411193E+20,0.28865347394859135E+20,0.11430024788556145E+20,0.33585147005317647E+19,0.23288987390551951E+19,0.18339047978672177E+19,0.13462290427970655E+19
351,36.806666384140669,0.10497340356842803E+20,0.28466941416315793E+20,0.11253897303474784E+20,0.33055942343173422E+19,0.22742530787089641E+19,0.17737311677555635E+19,0.12658948416676426E+19
352,36.912221938371673,0.10393468443056499E+20,0.28143725798653235E+20,0.11078507436000877E+20,0.32369774923827220E+19,0.22308913753962734E+19,0.17178874608445806E+19,0.11668977946922061E+19
353,37.016666382551207,0.10282365869259682E+20,0.27849660180795265E+20,0.10927345602967749E+20,0.31763240834252006E+19,0.22057304217733164E+19,0.16940079417643571E+19,0.11384819479449631E+19
354,37.121110826730742,0.10168781885902232E+20,0.27545361152049500E+20,0.10780518552318163E+20,0.31210010940750495E+19,0.21812760048376433E+19,0.16725442897308370E+19,0.11156664871372902E+19
355,37.225555270910277,0.10052768640432282E+20,0.27230974058138468E+20,0.10637966261065843E+20,0.30709135374739794E+19,0.21575214686109855E+19,0.16534663586417613E+19,0.10983353042018766E+19
356,37.329999715089812,0.99343651990852772E+19,0.26906628718746661E+20,0.10499630925019800E+20,0.30259758868608886E+19,0.21344601168077804E+19,0.16367472950866007E+19,0.10864010614689482E+19
357,37.434444159269347,0.98135977469568532E+19,0.26572439661971255E+20,0.10365456928982665E+20,0.29861119204351457E+19,0.21120852152861394E+19,0.16223635039563681E+19,0.10798047300374185E+19
358,37.538888603448882,0.96904797307879383E+19,0.26228506294325117E+20,0.10235390818273206E+20,0.29512545832990254E+19,0.20903899939118019E+19,0.16102946163825206E+19,0.10785152794640662E+19
359,37.643333047628417,0.95650119450937119E+19,0.25874913007003427E+20,0.10109381271556145E+20,0.29213458662257403E+19,0.20693676478440486E+19,0.16005234599853089E+19,0.10825295171109004E+19
360,37.747777491807952,0.94371825619828695E+19,0.25511729218796671E+20,0.99873790749647524E+19,0.28963367010304389E+19,0.20490113382514181E+19,0.15930360313994122E+19,0.10918720762954733E+19
361,37.853333046038955,0.93125854051487048E+19,0.25087051103014478E+20,0.98542888542516367E+19,0.28754160161629112E+19,0.20160014289237670E+19,0.15819759109609702E+19,0.11345391449694028E+19
362,37.959999710321441,0.91994125754220093E+19,0.24641729843828867E+20,0.96890099006803108E+19,0.28375767220340997E+19,0.19647878841612541E+19,0.15430676478966070E+19,0.11309197723770470E+19
363,38.066666374603912,0.90919752136265114E+19,0.24227084506942984E+20,0.95069415824201564E+19,0.27839630511136640E+19,0.19084135943039293E+19,0.14824975459125693E+19,0.10552382092358559E+19
364,38.172221928834922,0.89854007088468490E+19,0.23884444351806874E+20,0.93284530857641431E+19,0.27173234139809347E+19,0.18644389744641372E+19,0.14289563517694874E+19,0.96726861635111603E+18
365,38.276666373014457,0.88719702141521275E+19,0.23574909825022136E+20,0.91738436058254817E+19,0.26577003725545283E+19,0.18387945515907000E+19,0.14057496640990789E+19,0.94167357775269274E+18
366,38.381110817193992,0.87565490085749617E+19,0.23256714457948176E+20,0.90228683276008172E+19,0.26025359346865290E+19,0.18137386592020204E+19,0.13845469778872484E+19,0.92070936873369638E+18
367,38.485555261373527,0.86391857126287237E+19,0.22929999756118163E+20,0.88754656595573975E+19,0.25517356092823470E+19,0.17892643809115231E+19,0.13653184588741975E+19,0.90426976180484685E+18
368,38.589999705553062,0.85199181559458417E+19,0.22594894354162729E+20,0.87315758669409628E+19,0.25052127904764877E+19,0.17653647661886546E+19,0.13480369986542152E+19,0.89227226360086349E+18
369,38.694444149732597,0.83987735688860774E+19,0.22251514240241095E+20,0.85911410410982820E+19,0.24628886005971825E+19,0.17420328327696932E+19,0.13326781793574915E+19,0.88465767939793869E+18
370,38.798888593912132,0.82757687269788068E+19,0.21899962927403520E+20,0.84541050699023217E+19,0.24246917473156664E+19,0.17192615685810985E+19,0.13192202402637524E+19,0.88138980216598618E+18
371,38.903333038091667,0.81509100488337592E+19,0.21540331572597473E+20,0.83204136092629176E+19,0.23905583947177103E+19,0.16970439331847030E+19,0.13076440463259602E+19,0.88245522449281894E+18
372,39.007777482271202,0.80241936479212524E+19,0.21172699043763188E+20,0.81900140557071852E+19,0.23604320480606367E+19,0.16753728587531146E+19,0.12979330585719959E+19,0.88786327237798950E+18
373,39.113333036502212,0.79011534335890729E+19,0.20744776768049316E+20,0.80466450784615199E+19,0.23332623405528346E+19,0.16399589730472061E+19,0.12812624669676698E+19,0.91621275108778995E+18
374,39.219999700784683,0.77885873694356972E+19,0.20290073812831322E+20,0.78723855140464742E+19,0.22917580302005693E+19,0.15863305472996989E+19,0.12377991751881736E+19,0.90292055337811981E+18
375,39.326666365067169,0.76808771797982802E+19,0.19860287912787915E+20,0.76837771323062538E+19,0.22372978755557873E+19,0.15285070351284575E+19,0.11767053603526385E+19,0.83167850326697242E+18
376,39.432221919298172,0.75730956571493478E+19,0.19499002126812361E+20,0.75016121519295785E+19,0.21725806009801001E+19,0.14841812876769603E+19,0.11254571000095320E+19,0.75498116627490368E+18
377,39.536666363477707,0.74589428827968758E+19,0.19174733906114404E+20,0.73430102619486228E+19,0.21138926276352417E+19,0.14582055321691343E+19,0.11028975837077198E+19,0.73222781911631270E+18
378,39.641110807657242,0.73433330845693716E+19,0.18843428182591357E+20,0.71873094760967424E+19,0.20587487176438610E+19,0.14326962955277714E+19,0.10819089940646130E+19,0.71307227303043584E+18
379,39.745555251836777,0.72263118607574436E+19,0.18505221939988513E+20,0.70344463466731325E+19,0.20070546484708884E+19,0.14076464704810995E+19,0.10624617153165574E+19,0.69741796648259610E+18
380,39.849999696016312,0.71079164562401505E+19,0.18160242103706909E+20,0.68843589044700631E+19,0.19587224302176788E+19,0.13830489228747282E+19,0.10445282626342029E+19,0.68518669970224858E+18
381,39.954444140195847,0.69881759469019986E+19,0.17808605756291142E+20,0.67369866270940027E+19,0.19136701461394432E+19,0.13588964940903352E+19,0.10280832457246310E+19,0.67631822242109414E+18
382,40.058888584375381,0.68671113876771430E+19,0.17450420311983362E+20,0.65922704081571267E+19,0.18718218043090173E+19,0.13351820030817280E+19,0.10131033339581085E+19,0.67076991754726810E+18
383,40.163333028554916,0.67447359248679741E+19,0.17085783651069362E+20,0.64501525273216031E+19,0.18331072001545039E+19,0.13118982480379968E+19,0.99956722299582477E+18,0.66851657908427174E+18
384,40.267777472734451,0.66210548732055132E+19,0.16714784214537261E+20,0.63105766211798446E+19,0.17974617896183552E+19,0.12890380076827059E+19,0.98745560288706330E+18,0.66955028311000269E+18
385,40.373333026965454,0.65014585616328161E+19,0.16284906670239136E+20,0.61560112609200835E+19,0.17635780728121080E+19,0.12514247781845670E+19,0.96475133299594931E+18,0.68209835928612237E+18
386,40.479999691247940,0.63913084546368901E+19,0.15822033301012144E+20,0.59716475490712771E+19,0.17180288259435860E+19,0.11958072360508659E+19,0.91615872064309696E+18,0.65730625051994394E+18
387,40.586666355530411,0.62851430743155651E+19,0.15378082157489721E+20,0.57752646669600133E+19,0.16624457436956324E+19,0.11371092760665907E+19,0.85402804754326605E+18,0.58930310661674662E+18
388,40.692221909761422,0.61780680327159695E+19,0.14998808512764287E+20,0.55882067347847711E+19,0.15994867060398843E+19,0.10929563770602516E+19,0.80476583904534323E+18,0.52353332960089818E+18
389,40.796666353940957,0.60652542168206387E+19,0.14660442558407055E+20,0.54244964618174833E+19,0.15415275917337554E+19,0.10669592635723743E+19,0.78268361568356966E+18,0.50340496087939955E+18
390,40.901110798120492,0.59515795309707377E+19,0.14316720724149789E+20,0.52629166143021578E+19,0.14861495423693583E+19,0.10413041151050074E+19,0.76171375128446118E+18,0.48574248537531731E+18
391,41.005555242300026,0.58370877800847380E+19,0.13967775326754161E+20,0.51034013371487058E+19,0.14332581889761091E+19,0.10159837772824325E+19,0.74182651582854938E+18,0.47045736994630586E+18
392,41.109999686479561,0.57218170748227768E+19,0.13613731674912236E+20,0.49458858566369516E+19,0.13827636542208980E+19,0.99099107823558733E+18,0.72299368352616550E+18,0.45747353798903808E+18
393,41.214444130659096,0.56058000133633382E+19,0.13254708280487887E+20,0.47903064474761482E+19,0.13345803895759483E+19,0.96631883112217894E+18,0.70518849495041280E+18,0.44672696883204678E+18
394,41.318888574838631,0.54890638386615552E+19,0.12890817042160837E+20,0.46366004004892959E+19,0.12886270204306808E+19,0.94195983637543795E+18,0.68838562029361190E+18,0.43816536154633965E+18
395,41.423333019018166,0.53716305718761984E+19,0.12522163402243975E+20,0.44847059909035725E+19,0.12448261988631112E+19,0.91790688369171494E+18,0.67256112372258035E+18,0.43174786137616077E+18
396,41.527777463197701,0.52535171225327401E+19,0.12148846477307638E+20,0.43345624472289905E+19,0.12031044638003689E+19,0.89415275376657434E+18,0.65769242880307021E+18,0.42744484732888621E+18
397,41.633333017428711,0.51398603552801229E+19,0.11718280552426707E+20,0.41671848757504814E+19,0.11618728638798039E+19,0.85483253308260045E+18,0.62813800843620621E+18,0.42104900055614650E+18
398,41.739999681711183,0.50345330659817093E+19,0.11248401194468667E+20,0.39707125133453389E+19,0.11117473972620449E+19,0.79817055828615296E+18,0.57311847395631130E+18,0.38020399631742682E+18
399,41.846666345993668,0.49323446078545019E+19,0.10791190067703458E+20,0.37643316709168302E+19,0.10546397829555628E+19,0.73981631566901696E+18,0.50857971368495398E+18,0.31152302462116621E+18
400,41.952221900224671,0.48285510396878182E+19,0.10394502250878988E+20,0.35701744524523382E+19,0.99318249847000448E+18,0.69691516504266304E+18,0.46033494015254368E+18,0.25469873411932096E+18
401,42.056666344404206,0.47198729875575992E+19,0.10042635104118608E+20,0.33993532962182159E+19,0.93564896825300966E+18,0.67154069172989824E+18,0.43823838415632691E+18,0.23631756369282038E+18
402,42.161110788583741,0.46110385167473193E+19,0.96871878026151506E+19,0.32298453151473280E+19,0.87967679852903296E+18,0.64638413301877747E+18,0.41675986072429082E+18,0.21907199816346710E+18
403,42.265555232763276,0.45020926489103104E+19,0.93282895078409789E+19,0.30615812833432940E+19,0.82517090714070093E+18,0.62143858053644915E+18,0.39586867670118150E+18,0.20287590565427872E+18
404,42.369999676942811,0.43930777968566349E+19,0.89660658889930230E+19,0.28944926352944696E+19,0.77203885909929587E+18,0.59669712187055808E+18,0.37553497764247482E+18,0.18764861920063808E+18
405,42.474444121122346,0.42840339571978926E+19,0.86006393447558533E+19,0.27285114311830687E+19,0.72019069921249075E+18,0.57215284336309261E+18,0.35572970769529133E+18,0.17331451194792246E+18
406,42.578888565301881,0.41749988924779500E+19,0.82321292132536279E+19,0.25635703225529344E+19,0.66953878926165901E+18,0.54779883275234176E+18,0.33642457025877165E+18,0.15980259922207027E+18
407,42.683333009481416,0.40660083035956736E+19,0.78606519710966671E+19,0.23996025183157663E+19,0.61999764942969754E+18,0.52362818167382797E+18,0.31759198940169901E+18,0.14704616534404131E+18
408,42.787777453660951,0.39570959932778317E+19,0.74863214223737528E+19,0.22365417510760940E+19,0.57148380368813978E+18,0.49963398803075962E+18,0.29920507201371872E+18,0.13498241319203560E+18
