cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,Rrem_g1,Rrem_g2,Rrem_g3,Rrem_g4,Rrem_g5,Rrem_g6,Rrem_g7
21,2.1022222042083740,2.2066666483879089,0.10444444417953491,0.31456753461711704E+20,0.85326915847300727E+20,0.32441071293963338E+20,0.86360095805124055E+19,0.37197683476569390E+19,0.10721361986239380E+19,0.51310188550487053E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
22,2.2066666483879089,2.3111110925674438,0.10444444417953491,0.31431342870110806E+20,0.85307765515000775E+20,0.32436894439319331E+20,0.86390876801782426E+19,0.37183122035211786E+19,0.10897985909228794E+19,0.52032293967110221E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
23,2.3111110925674438,2.4155555367469788,0.10444444417953491,0.31397609260541559E+20,0.85256755733370716E+20,0.32450954334110994E+20,0.86642365309540475E+19,0.37293157433089736E+19,0.11284999685483610E+19,0.53849632658458797E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
24,2.4155555367469788,2.5199999809265137,0.10444444417953491,0.31355307825519378E+20,0.85173596611602170E+20,0.32483260904429736E+20,0.87115243256111933E+19,0.37528144807094282E+19,0.11890181858904783E+19,0.56800433421174765E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
25,2.5199999809265137,2.6266666452089944,0.10666666428248088,0.31306911598096892E+20,0.85043192442712130E+20,0.32539008081874940E+20,0.87805402086659359E+19,0.37971553829231447E+19,0.12889012027396160E+19,0.64748360785709005E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
26,2.6266666452089944,2.7333333094914751,0.10666666428248088,0.31280897620713431E+20,0.85004739786236002E+20,0.32537548799440626E+20,0.87886472046561812E+19,0.38005275504274150E+19,0.13211986059161556E+19,0.68012901466503718E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
27,2.7333333094914751,2.8399999737739559,0.10666666428248088,0.31274386039128723E+20,0.85072832532351156E+20,0.32473805082241229E+20,0.87364708743812772E+19,0.37546255124285501E+19,0.12700629268993475E+19,0.62682967926548890E+18,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.11472832308400001,0.13063568909999995,0.24505389999999996,0.49332160000000003,0.57886203700000005,0.55453670000000010,0.16967900000000000
28,2.8399999737739559,2.9444444179534908,0.10444444417953491,0.31288189556535628E+20,0.85229983986917196E+20,0.32358025219128545E+20,0.86228958315046820E+19,0.36743331778867743E+19,0.11546158800412032E+19,0.53397782820409901E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
29,2.9444444179534908,3.0488888621330257,0.10444444417953491,0.31294176085490516E+20,0.85337371023625241E+20,0.32271174950185939E+20,0.85304645591984835E+19,0.36213171251445463E+19,0.10804095242327690E+19,0.49676293988250086E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
30,3.0488888621330257,3.1533333063125606,0.10444444417953491,0.31292025214328386E+20,0.85413257895095976E+20,0.32202455923446055E+20,0.84598148341817375E+19,0.35804245554295736E+19,0.10270824850696714E+19,0.46998908117836659E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
31,3.1533333063125606,3.2577777504920955,0.10444444417953491,0.31282095221161460E+20,0.85458113300903739E+20,0.32151823082570011E+20,0.84107565558492539E+19,0.35515178910870799E+19,0.99356992736115981E+18,0.45309162734960467E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
32,3.2577777504920955,3.3622221946716304,0.10444444417953491,0.31264612952350085E+20,0.85472241156499227E+20,0.32119243474413715E+20,0.83831578656908759E+19,0.35344996359540398E+19,0.97920350301254886E+18,0.44571417868200941E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
33,3.3622221946716304,3.4666666388511653,0.10444444417953491,0.31239678007570330E+20,0.85455785810736169E+20,0.32104696226395587E+20,0.83769447878963395E+19,0.35293120653625370E+19,0.98369790606223334E+18,0.44770102851173331E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
34,3.4666666388511653,3.5711110830307002,0.10444444417953491,0.31207264552983192E+20,0.85408734306092564E+20,0.32108172532165784E+20,0.83921010278538086E+19,0.35359370378916449E+19,0.10071451383036746E+19,0.45909387002164947E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
35,3.5711110830307002,3.6755555272102352,0.10444444417953491,0.31167220798889509E+20,0.85330915727063958E+20,0.32129675645563949E+20,0.84286679279911987E+19,0.35543959284394107E+19,0.10500163700350807E+19,0.48013267204472826E+18,0.18304500000000001,0.33670499999999998,0.50050700000000004,0.60617399999999999,0.50275400000000003,0.92102799999999996,0.95523100000000005,0.51540902393799999E-1,0.63019026006000001E-2,0.38714900000000003E-1,0.13815300000000000,0.21698327892800001,0.67341359999999995,0.69913809999999998
