cell,x_cm,g1,g2,g3,g4,g5,g6,g7
81,8.3917608252905413,0.14703405269503694,0.42127023057615831,0.15865464346591499,0.40839676018630117E-1,0.16843738948752528E-1,0.46613795316665860E-2,0.20851109846282698E-2
82,8.4954308899138429,0.14712990004271442,0.42151435503120349,0.15894775974723696,0.41035082343188881E-1,0.16940942875724604E-1,0.47982385842046888E-2,0.21513218020716460E-2
83,8.5991009545371444,0.14719625534205441,0.42162451707211496,0.15932884708120046,0.41333540528789098E-1,0.17093934123951365E-1,0.50262555829655659E-2,0.22620359077979478E-2
84,8.7027710191604459,0.14723177074993041,0.42159893148780470,0.15979813846444915,0.41735837466368428E-1,0.17303215693658988E-1,0.53499227526725918E-2,0.24195507649553897E-2
85,8.8075439557626716,0.14723438204992545,0.42141441495594384,0.16041296345299028,0.42239107118024720E-1,0.17630518451630470E-1,0.58588399548090905E-2,0.28174518799526514E-2
86,8.9134197643438178,0.14732727748320526,0.42174192803853722,0.16077626067341577,0.42434969180505662E-1,0.17774970895529839E-1,0.60601484554651929E-2,0.30186303836337350E-2
87,9.0192955729249675,0.14751066862302456,0.42260260977129327,0.16083191270906089,0.42327644073952640E-1,0.17675424437760916E-1,0.58705271914543961E-2,0.28251569703731396E-2
88,9.1240685095271914,0.14780190049224368,0.42385706235482351,0.16059952689091297,0.41912595226195767E-1,0.17385602925667196E-1,0.53707744331908652E-2,0.24319249199187070E-2
89,9.2277385741504929,0.14807744214682897,0.42483205258602563,0.16047763499631928,0.41599646012279792E-1,0.17207085670649346E-1,0.50551662321616855E-2,0.22771044455090787E-2
90,9.3314086387737945,0.14832192079587070,0.42567047969690963,0.16044457877396637,0.41391198101375724E-1,0.17085232173175608E-1,0.48357541283368397E-2,0.21693982194989836E-2
91,9.4350787033970960,0.14853663072028800,0.42637386111584308,0.16050031719042912,0.41286690697559220E-1,0.17019640694636434E-1,0.47082094118167887E-2,0.21065702815621862E-2
92,9.5387487680203975,0.14872232464106941,0.42694303257926164,0.16064486743949333,0.41285839159469068E-1,0.17010094674656230E-1,0.46700145454433893E-2,0.20873161673038015E-2
93,9.6424188326436990,0.14887922752314492,0.42737816533420026,0.16087830495199895,0.41388634231701173E-1,0.17056562092014484E-1,0.47204132208179452E-2,0.21112357747758844E-2
94,9.7460888972670006,0.14900704071608117,0.42767877129373383,0.16120076344480935,0.41595342016288499E-1,0.17159195382142431E-1,0.48603953482814540E-2,0.21788250361445176E-2
95,9.8497589618903021,0.14910493651516146,0.42784369624982993,0.16161243500892492,0.41906504684188446E-1,0.17318331911489435E-1,0.50927166829272232E-2,0.22914862208717750E-2
