cell,x_left_cm,x_right_cm,dx_cm,flux_g1,flux_g2,flux_g3,flux_g4,flux_g5,flux_g6,flux_g7,sigTR_g1,sigTR_g2,sigTR_g3,sigTR_g4,sigTR_g5,sigTR_g6,sigTR_g7,sigA_g1,sigA_g2,sigA_g3,sigA_g4,sigA_g5,sigA_g6,sigA_g7,sigF_g1,sigF_g2,sigF_g3,sigF_g4,sigF_g5,sigF_g6,sigF_g7,nu_g1,nu_g2,nu_g3,nu_g4,nu_g5,nu_g6,nu_g7,sigS_tot_g1,sigS_tot_g2,sigS_tot_g3,sigS_tot_g4,sigS_tot_g5,sigS_tot_g6,sigS_tot_g7
148,20.461445626481034,20.594735709568134,0.13329008308710183,0.16651997706388916,0.60487602796805973,0.21379697837436201,0.52049751526853885E-1,0.50392428593653449E-1,0.22721476566134862E-1,0.71197050638436747E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
149,20.594735709568134,20.728025792655234,0.13329008308710183,0.16975843177186711,0.60655168829324713,0.21345624472456101,0.51969628370773777E-1,0.50177546632119915E-1,0.22653046813949640E-1,0.71221705966244284E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
150,20.728025792655234,20.861315875742335,0.13329008308710183,0.17058061048716452,0.61282792928246754,0.21254606852948030,0.52963089353524492E-1,0.50361865363005055E-1,0.22719872559679648E-1,0.69513007974306342E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
151,20.861315875742335,20.994605958829435,0.13329008308710183,0.17062937725612884,0.61572984544083997,0.21273786328003896,0.53401599777716593E-1,0.51968062329846458E-1,0.23789976786435262E-1,0.73063418652490946E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
152,20.994605958829435,21.127896041916536,0.13329008308710183,0.17089528195874326,0.61412608845644689,0.21496236215335535,0.53994391305098657E-1,0.51525107242440416E-1,0.25007410327858678E-1,0.82630808750997625E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
153,21.127896041916536,21.261186125003636,0.13329008308710183,0.16759788546879364,0.61114192687318991,0.22118855552261593,0.57064013611764469E-1,0.52719083481059865E-1,0.27418068048847478E-1,0.95858179710468106E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
154,21.261186125003636,21.419999837875359,0.15881371287172136,0.16559059732211359,0.60301993811735910,0.22622595787645616,0.61043595394615222E-1,0.56371163975151635E-1,0.30622307985910702E-1,0.13005027350031298E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.60105000000000000E-3,0.15792999999999999E-4,0.33715999999999998E-3,0.19406000000000000E-2,0.57416000000000003E-2,0.15001000000000000E-1,0.37239000000000001E-1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15860497308400001,0.41295389610000000,0.58997274000000000,0.58240939999999997,0.71225843700000002,1.2394487000000001,2.6131400000000000
155,21.419999837875359,21.578813550747082,0.15881371287172136,0.16638596785071905,0.60561084852400959,0.22794518867999750,0.60538387471047485E-1,0.56218504241123866E-1,0.30821913368622410E-1,0.13411282947249548E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.60105000000000000E-3,0.15792999999999999E-4,0.33715999999999998E-3,0.19406000000000000E-2,0.57416000000000003E-2,0.15001000000000000E-1,0.37239000000000001E-1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15860497308400001,0.41295389610000000,0.58997274000000000,0.58240939999999997,0.71225843700000002,1.2394487000000001,2.6131400000000000
156,21.578813550747082,21.712103633834182,0.13329008308710183,0.17227946482266329,0.61789028835109094,0.22263557552270397,0.56328759739381430E-1,0.54246843723370554E-1,0.27376805694855951E-1,0.97718928581136989E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
157,21.712103633834182,21.845393716921283,0.13329008308710183,0.17482811071719367,0.62024331633908814,0.22295430103571545,0.55442672368604846E-1,0.53444206676203157E-1,0.25785871182526520E-1,0.81549432004449657E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
158,21.845393716921283,21.978683800008383,0.13329008308710183,0.17653138799641380,0.62078718465306415,0.22092722862216099,0.54849916481699394E-1,0.54935529969111649E-1,0.25680585355240516E-1,0.75211815016123333E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
159,21.978683800008383,22.111973883095484,0.13329008308710183,0.17949863599157503,0.62190423076590207,0.22206465429237229,0.53955610205760306E-1,0.54808834121193188E-1,0.25350366855384516E-1,0.73914052179474016E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
160,22.111973883095484,22.245263966182584,0.13329008308710183,0.17731290195327382,0.62180304465629821,0.22185735540085794,0.54729166071203969E-1,0.54697746452354694E-1,0.25110149319328489E-1,0.73627595187025288E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
161,22.245263966182584,22.378554049269685,0.13329008308710183,0.17778153313809786,0.62384989132723723,0.22265301707744911,0.55862010845307543E-1,0.55021711241165311E-1,0.26448648318998760E-1,0.78381982267989141E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
162,22.378554049269685,22.511844132356785,0.13329008308710183,0.17622071292296074,0.62414534641697528,0.22758377278009290,0.57889528016506854E-1,0.55605698764776910E-1,0.28348389534955925E-1,0.95629295799764518E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
163,22.511844132356785,22.670657845228508,0.15881371287172136,0.17285255876080782,0.61367475356247037,0.23041893021243906,0.61732226929191995E-1,0.57631923872558978E-1,0.31846898670838855E-1,0.13155031864282598E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.60105000000000000E-3,0.15792999999999999E-4,0.33715999999999998E-3,0.19406000000000000E-2,0.57416000000000003E-2,0.15001000000000000E-1,0.37239000000000001E-1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15860497308400001,0.41295389610000000,0.58997274000000000,0.58240939999999997,0.71225843700000002,1.2394487000000001,2.6131400000000000
164,22.670657845228508,22.829471558100231,0.15881371287172136,0.17471994567840660,0.61802178342294756,0.23165222592199372,0.62172523286467371E-1,0.58134640054386622E-1,0.31196459082045051E-1,0.13332273978010964E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.60105000000000000E-3,0.15792999999999999E-4,0.33715999999999998E-3,0.19406000000000000E-2,0.57416000000000003E-2,0.15001000000000000E-1,0.37239000000000001E-1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15860497308400001,0.41295389610000000,0.58997274000000000,0.58240939999999997,0.71225843700000002,1.2394487000000001,2.6131400000000000
165,22.829471558100231,22.962761641187331,0.13329008308710183,0.17888818669158685,0.62770766262180033,0.22937287177684587,0.59577596933462082E-1,0.56608968751541852E-1,0.28885515319567425E-1,0.96903002859854443E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
166,22.962761641187331,23.096051724274432,0.13329008308710183,0.18191664502937782,0.63670409211972012,0.22614940167886102,0.57852762523192429E-1,0.56625849318041627E-1,0.27513764477837481E-1,0.81735791945861704E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
167,23.096051724274432,23.229341807361532,0.13329008308710183,0.18342177367779638,0.64026912615689213,0.22372962173626479,0.56708785590292951E-1,0.56635717310010623E-1,0.27355789766834542E-1,0.80746573269981966E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
168,23.229341807361532,23.362631890448633,0.13329008308710183,0.18595082865541643,0.64192714305906529,0.22347241101642126,0.56705898431280141E-1,0.56934883666229542E-1,0.27173354890218403E-1,0.77316153146189549E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
169,23.362631890448633,23.495921973535733,0.13329008308710183,0.18529142307497729,0.63965214602785536,0.22410444502152368,0.57844636236142943E-1,0.57436307631316921E-1,0.26130491165076996E-1,0.78298357485872706E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
170,23.495921973535733,23.629212056622833,0.13329008308710183,0.18435000398024004,0.64083015883479510,0.22657746307848123,0.58908659093507537E-1,0.58388170163511895E-1,0.28083465851298589E-1,0.86991630961807571E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
171,23.629212056622833,23.762502139709934,0.13329008308710183,0.18306381763376878,0.63939497164434056,0.22988710995483252,0.60446248170715131E-1,0.59864623233545806E-1,0.30099442819345006E-1,0.10757945559744672E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
172,23.762502139709934,23.921315852581657,0.15881371287172136,0.17998835796418453,0.63355582596675530,0.23679594631047504,0.65185398937614325E-1,0.62742865228229888E-1,0.33292717537234680E-1,0.14549453576865760E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.60105000000000000E-3,0.15792999999999999E-4,0.33715999999999998E-3,0.19406000000000000E-2,0.57416000000000003E-2,0.15001000000000000E-1,0.37239000000000001E-1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15860497308400001,0.41295389610000000,0.58997274000000000,0.58240939999999997,0.71225843700000002,1.2394487000000001,2.6131400000000000
173,23.921315852581657,24.080129565453380,0.15881371287172136,0.18108830736853171,0.63962546911000617,0.23837713709380684,0.63837303442489543E-1,0.62856864613098501E-1,0.33586531316305263E-1,0.14741009970383731E-1,0.15920599999999999,0.41297000000000000,0.59031000000000000,0.58435000000000004,0.71799999999999997,1.2544500000000001,2.6503800000000002,0.60105000000000000E-3,0.15792999999999999E-4,0.33715999999999998E-3,0.19406000000000000E-2,0.57416000000000003E-2,0.15001000000000000E-1,0.37239000000000001E-1,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15860497308400001,0.41295389610000000,0.58997274000000000,0.58240939999999997,0.71225843700000002,1.2394487000000001,2.6131400000000000
174,24.080129565453380,24.213419648540480,0.13329008308710183,0.18589747973769910,0.65358131178991374,0.23675736529907318,0.61344370306142648E-1,0.61377721744087156E-1,0.29745092402645928E-1,0.11223870952530182E-1,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
175,24.213419648540480,24.346709731627580,0.13329008308710183,0.18783305241878262,0.65505650630579582,0.23149224462042828,0.61111357531538776E-1,0.61420712684932745E-1,0.29206087215183321E-1,0.93084381446944930E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
176,24.346709731627580,24.479999814714681,0.13329008308710183,0.18892576498184416,0.66317650422174668,0.23130589356351000,0.59225784766548571E-1,0.60309440760968260E-1,0.27430913527558831E-1,0.84409404487936317E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
177,24.479999814714681,24.613289897801781,0.13329008308710183,0.18958798282992062,0.66497106448271992,0.23442190878552571,0.58491108075793247E-1,0.60066483266562387E-1,0.27399945510740573E-1,0.80806393063259704E-2,0.17794900000000000,0.32980500000000001,0.48038799999999998,0.55436700000000005,0.31180099999999999,0.39516800000000002,0.56440599999999996,0.80248000000000003E-2,0.37174000000000000E-2,0.26769000000000001E-1,0.96236000000000002E-1,0.30020000000000002E-1,0.11126000000000000,0.28277999999999998,0.72120600000000002E-2,0.81930100000000004E-3,0.64532000000000001E-2,0.18564799999999999E-1,0.17808399999999999E-1,0.83034800000000006E-1,0.21600400000000000,2.7814383130478668,2.4744263707721581,2.4338312775057336,2.4337994484185126,2.4338009029446779,2.4337988409678832,2.4337975222681063,0.16992444291630002,0.32608740314270002,0.45361920000000000,0.45813140000000002,0.28178126002100001,0.28390779999999999,0.28162579999999998
