cell,x_cm,g1,g2,g3,g4,g5,g6,g7
121,16.776116645965139,0.15924558490565435,0.58542409277699203,0.21008708833111114,0.51754696546060908E-1,0.44987614854565018E-1,0.20873396463917206E-1,0.60680176742549047E-2
122,16.909406729052236,0.15734565500336908,0.58886187044201066,0.21032259045890975,0.51135602319826903E-1,0.43994557770856070E-1,0.20045846770385466E-1,0.54547432166757925E-2
123,17.042696812139340,0.15754562086306542,0.59012145784097170,0.21263442763663803,0.50207357029208588E-1,0.44400452940325498E-1,0.19193937984900444E-1,0.51009872510350699E-2
124,17.175986895226437,0.15828887164971112,0.59053671510409711,0.21410024263893301,0.49760994929767037E-1,0.43280032344259853E-1,0.19091464312302301E-1,0.51671833109212251E-2
125,17.309276978313541,0.15623379830024234,0.58884171853567646,0.21238369017998118,0.50334133996408410E-1,0.42033463491255509E-1,0.19254517885121811E-1,0.59852295119016304E-2
126,17.442567061400638,0.15255501179965625,0.58572877316827265,0.21587154187768037,0.51831464580296728E-1,0.42542538495527547E-1,0.20676853058778567E-1,0.72303974554374650E-2
127,17.588618959380049,0.14923730948858180,0.57688676531026195,0.21908980651155333,0.56373433554348040E-1,0.44094814902497260E-1,0.22221614009543138E-1,0.96621205223996077E-2
128,17.747432672251776,0.14648017753933384,0.57698697787093711,0.21602047145259240,0.56064620587382707E-1,0.43012833609847270E-1,0.21352046755754542E-1,0.91189464052900838E-2
129,17.893484570231188,0.14665848050607921,0.58666540098969611,0.21441701556018858,0.49365537777646885E-1,0.37949865238893973E-1,0.17331229841694443E-1,0.60359076700891934E-2
130,18.026774653318284,0.14759214144201108,0.58889056751170676,0.21367592740330132,0.46623230286407254E-1,0.35287937816606718E-1,0.14947870491803709E-1,0.44036385874648473E-2
131,18.160064736405388,0.14835802954062027,0.59150831371681689,0.21293259032978118,0.45743634782872786E-1,0.34519031551881747E-1,0.14159177991479099E-1,0.37809257065637056E-2
132,18.293354819492485,0.14930070700504941,0.59626700874517069,0.21245255724458012,0.45143768960542528E-1,0.34010425514999734E-1,0.13957817306488767E-1,0.36032197480090483E-2
133,18.426644902579589,0.14886487610035490,0.59519444164491819,0.21368030555789103,0.45012600889724461E-1,0.34584909833386884E-1,0.14040310786606185E-1,0.38701489616434380E-2
134,18.559934985666686,0.14913812248234978,0.59293305374998395,0.21575993864070805,0.45752199077005500E-1,0.35843976042105166E-1,0.14898992898690597E-1,0.45094147930734400E-2
135,18.693225068753790,0.14914901274424594,0.58894104397609737,0.21444325075602727,0.48851940238368571E-1,0.37916267883508076E-1,0.17247327765299914E-1,0.60294530370129020E-2
136,18.839276966733202,0.14863055771946582,0.57879228268212646,0.21717264655767407,0.55026145387455275E-1,0.43047035045539202E-1,0.21739256654531643E-1,0.94617054467031857E-2
137,18.998090679604921,0.15018004870384111,0.57865084303157133,0.21754992613145122,0.55725033560114455E-1,0.44693615712077854E-1,0.23897807594594592E-1,0.99117360785761707E-2
138,19.144142577584333,0.15546319196730182,0.59459646711701797,0.21430811809877201,0.52342265176458749E-1,0.44362968981974955E-1,0.21010358530086239E-1,0.69915190469822964E-2
139,19.277432660671437,0.15828851997490198,0.59865135607575737,0.21310744554716873,0.51358840840132980E-1,0.43980151083295838E-1,0.20170852242386777E-1,0.60087584827052485E-2
140,19.410722743758534,0.15939702827038135,0.59922633057899710,0.21243520190519563,0.49869795236571271E-1,0.44673355405537019E-1,0.19613030407141713E-1,0.56058235116269815E-2
141,19.544012826845638,0.16222756673318536,0.60224291935182306,0.21238049115117241,0.48504609833918404E-1,0.44481283953343304E-1,0.19731475201828327E-1,0.57692259082239589E-2
142,19.677302909932735,0.16406344633558165,0.60253606148667416,0.21129079634445658,0.48826786942856755E-1,0.45032428751319492E-1,0.19774883715914626E-1,0.63456433843079516E-2
143,19.810592993019839,0.16559828438397001,0.60478483801262328,0.21012176966751392,0.49789143293807826E-1,0.46053075245859693E-1,0.21194037887346150E-1,0.69558474091278239E-2
144,19.943883076106935,0.16398974661808477,0.59678411234320683,0.21237879662423215,0.52399008047228815E-1,0.48620757712692822E-1,0.23090002618137168E-1,0.84856457845703375E-2
145,20.089934974086347,0.16015077584110257,0.58863659380311040,0.21639298950873165,0.56884298017214514E-1,0.51737213110078444E-1,0.26675471372352443E-1,0.11624041246080715E-1
146,20.248748686958074,0.16051615319336487,0.58853406736833414,0.21783932791614369,0.57897586042694682E-1,0.51438850741875597E-1,0.27097855410369503E-1,0.11763573565909848E-1
147,20.394800584937485,0.16372837336825852,0.60213130635651846,0.21513453552792081,0.54745176348821492E-1,0.50222655589523761E-1,0.24198135498105670E-1,0.81806726971807471E-2
148,20.528090668024582,0.16651997706388916,0.60487602796805973,0.21379697837436201,0.52049751526853885E-1,0.50392428593653449E-1,0.22721476566134862E-1,0.71197050638436747E-2
149,20.661380751111686,0.16975843177186711,0.60655168829324713,0.21345624472456101,0.51969628370773777E-1,0.50177546632119915E-1,0.22653046813949640E-1,0.71221705966244284E-2
150,20.794670834198783,0.17058061048716452,0.61282792928246754,0.21254606852948030,0.52963089353524492E-1,0.50361865363005055E-1,0.22719872559679648E-1,0.69513007974306342E-2
151,20.927960917285887,0.17062937725612884,0.61572984544083997,0.21273786328003896,0.53401599777716593E-1,0.51968062329846458E-1,0.23789976786435262E-1,0.73063418652490946E-2
152,21.061251000372984,0.17089528195874326,0.61412608845644689,0.21496236215335535,0.53994391305098657E-1,0.51525107242440416E-1,0.25007410327858678E-1,0.82630808750997625E-2
153,21.194541083460088,0.16759788546879364,0.61114192687318991,0.22118855552261593,0.57064013611764469E-1,0.52719083481059865E-1,0.27418068048847478E-1,0.95858179710468106E-2
154,21.340592981439499,0.16559059732211359,0.60301993811735910,0.22622595787645616,0.61043595394615222E-1,0.56371163975151635E-1,0.30622307985910702E-1,0.13005027350031298E-1
155,21.499406694311219,0.16638596785071905,0.60561084852400959,0.22794518867999750,0.60538387471047485E-1,0.56218504241123866E-1,0.30821913368622410E-1,0.13411282947249548E-1
156,21.645458592290630,0.17227946482266329,0.61789028835109094,0.22263557552270397,0.56328759739381430E-1,0.54246843723370554E-1,0.27376805694855951E-1,0.97718928581136989E-2
157,21.778748675377734,0.17482811071719367,0.62024331633908814,0.22295430103571545,0.55442672368604846E-1,0.53444206676203157E-1,0.25785871182526520E-1,0.81549432004449657E-2
158,21.912038758464831,0.17653138799641380,0.62078718465306415,0.22092722862216099,0.54849916481699394E-1,0.54935529969111649E-1,0.25680585355240516E-1,0.75211815016123333E-2
159,22.045328841551935,0.17949863599157503,0.62190423076590207,0.22206465429237229,0.53955610205760306E-1,0.54808834121193188E-1,0.25350366855384516E-1,0.73914052179474016E-2
160,22.178618924639032,0.17731290195327382,0.62180304465629821,0.22185735540085794,0.54729166071203969E-1,0.54697746452354694E-1,0.25110149319328489E-1,0.73627595187025288E-2
161,22.311909007726136,0.17778153313809786,0.62384989132723723,0.22265301707744911,0.55862010845307543E-1,0.55021711241165311E-1,0.26448648318998760E-1,0.78381982267989141E-2
162,22.445199090813233,0.17622071292296074,0.62414534641697528,0.22758377278009290,0.57889528016506854E-1,0.55605698764776910E-1,0.28348389534955925E-1,0.95629295799764518E-2
163,22.591250988792645,0.17285255876080782,0.61367475356247037,0.23041893021243906,0.61732226929191995E-1,0.57631923872558978E-1,0.31846898670838855E-1,0.13155031864282598E-1
164,22.750064701664371,0.17471994567840660,0.61802178342294756,0.23165222592199372,0.62172523286467371E-1,0.58134640054386622E-1,0.31196459082045051E-1,0.13332273978010964E-1
165,22.896116599643783,0.17888818669158685,0.62770766262180033,0.22937287177684587,0.59577596933462082E-1,0.56608968751541852E-1,0.28885515319567425E-1,0.96903002859854443E-2
166,23.029406682730880,0.18191664502937782,0.63670409211972012,0.22614940167886102,0.57852762523192429E-1,0.56625849318041627E-1,0.27513764477837481E-1,0.81735791945861704E-2
