cell,x_cm,g1,g2,g3,g4,g5,g6,g7
295,30.696264828400711,0.19349288853913440E+20,0.55749805442824774E+20,0.22518208733844881E+20,0.65873885962804797E+19,0.47322058840788654E+19,0.36734171598579896E+19,0.24547391680754289E+19
296,30.799934893024012,0.19355227920781992E+20,0.55763091972927177E+20,0.22515280750822621E+20,0.65824412890206351E+19,0.47318403033782149E+19,0.36711679800805873E+19,0.24490243079871099E+19
297,30.903604957647314,0.19356999241591861E+20,0.55758152675994968E+20,0.22521195630182363E+20,0.65883829930302198E+19,0.47329804467315814E+19,0.36740851718195569E+19,0.24551702065648512E+19
298,31.007275022270615,0.19354591054008943E+20,0.55734970539749294E+20,0.22535956175231914E+20,0.66052242342631762E+19,0.47356264067596933E+19,0.36821727254829030E+19,0.24732085541229220E+19
299,31.110945086893917,0.19347967685494166E+20,0.55693499929699090E+20,0.22559569650106257E+20,0.66329949449095506E+19,0.47397782104721613E+19,0.36954416624469919E+19,0.25032325075356252E+19
300,31.214615151517219,0.19337069393443533E+20,0.55633666408503280E+20,0.22592047784006291E+20,0.66717445175131197E+19,0.47454358174601247E+19,0.37139100430791619E+19,0.25453971807376195E+19
301,31.319388088119442,0.19322470393240084E+20,0.55544451187705848E+20,0.22638679310893638E+20,0.67234469534659246E+19,0.47574405955594209E+19,0.37641629336975514E+19,0.27033998443082127E+19
302,31.425263896700589,0.19320398504881238E+20,0.55514667424712737E+20,0.22657187733479518E+20,0.67416597853316157E+19,0.47637845872768379E+19,0.37906184406644147E+19,0.27912813191774254E+19
303,31.531139705281735,0.19330194161645007E+20,0.55555179594971333E+20,0.22642467398760370E+20,0.67245732090120960E+19,0.47595233201432340E+19,0.37666566891846523E+19,0.27055694205026898E+19
304,31.635912641883959,0.19352886622663209E+20,0.55653960222975689E+20,0.22599230755620651E+20,0.66739512851388826E+19,0.47490141904169933E+19,0.37180338410061722E+19,0.25488177101933793E+19
305,31.739582706507260,0.19372238216696525E+20,0.55722170308977017E+20,0.22569766399017030E+20,0.66362460749886218E+19,0.47442503189896069E+19,0.37003399405357363E+19,0.25071015865042739E+19
306,31.843252771130562,0.19387310171839775E+20,0.55771992946141528E+20,0.22549170606246801E+20,0.66095251444258099E+19,0.47409938214614692E+19,0.36878525520751304E+19,0.24775451964978765E+19
307,31.946922835753863,0.19398162587294634E+20,0.55803496531164881E+20,0.22537432809048203E+20,0.65937408646301297E+19,0.47392450329527194E+19,0.36805547356106388E+19,0.24599956660081464E+19
308,32.050592900377161,0.19404831452979438E+20,0.55816720608845996E+20,0.22534546907250078E+20,0.65888650799556721E+19,0.47390042214141071E+19,0.36784366010595876E+19,0.24543621881013187E+19
309,32.154262965000463,0.19407328804955382E+20,0.55811676046360879E+20,0.22540511265210786E+20,0.65948890569895967E+19,0.47402715894400451E+19,0.36814953018181100E+19,0.24606155446878182E+19
310,32.257933029623764,0.19405642775285699E+20,0.55788345088659497E+20,0.22555328710868144E+20,0.66118234687384361E+19,0.47430472748765583E+19,0.36897350332230518E+19,0.24787879524931891E+19
311,32.361603094247066,0.19399737536574886E+20,0.55746681295267045E+20,0.22579006537398563E+20,0.66396984139132641E+19,0.47473313502255032E+19,0.37031670359422746E+19,0.25089732325719465E+19
312,32.465273158870367,0.19389553140914262E+20,0.55686609358177894E+20,0.22611556507487539E+20,0.66785634713488364E+19,0.47531238208434934E+19,0.37218096042804582E+19,0.25513273042619832E+19
313,32.570046095472591,0.19375632938348073E+20,0.55597069879787667E+20,0.22658277509874033E+20,0.67303977051380746E+19,0.47653590342364201E+19,0.37724560658939592E+19,0.27099629290289234E+19
314,32.675921904053737,0.19374241894538584E+20,0.55566933942669418E+20,0.22676844397691523E+20,0.67487274440525844E+19,0.47720588027173140E+19,0.37994786821453174E+19,0.27985424660162237E+19
315,32.781797712634884,0.19384751469126918E+20,0.55607103983378072E+20,0.22662142584015835E+20,0.67317389068331540E+19,0.47681894663061842E+19,0.37760509326991396E+19,0.27131605231155236E+19
316,32.886570649237107,0.19408226654141764E+20,0.55705587172467999E+20,0.22618887558398591E+20,0.66811941818865592E+19,0.47579885705800018E+19,0.37277570406231020E+19,0.25563719683754732E+19
317,32.990240713860409,0.19428388697122062E+20,0.55773483610133864E+20,0.22589414514574336E+20,0.66435755442947072E+19,0.47534117366378967E+19,0.37102322662850632E+19,0.25146802057521531E+19
318,33.093910778483711,0.19444263551411753E+20,0.55822939336867963E+20,0.22568817654879207E+20,0.66169535619676293E+19,0.47503454585295729E+19,0.36979282874866601E+19,0.24851853295155958E+19
319,33.197580843107012,0.19455911267400303E+20,0.55854022001936941E+20,0.22557086419279335E+20,0.66012807857594419E+19,0.47487901407069245E+19,0.36908284349784719E+19,0.24677347355234683E+19
320,33.301250907730314,0.19463367717152748E+20,0.55866770316295897E+20,0.22554214720572457E+20,0.65965292621722204E+19,0.47487461208808468E+19,0.36889231089334052E+19,0.24622380808111457E+19
321,33.404920972353615,0.19466644748905525E+20,0.55861194225704452E+20,0.22560200940852470E+20,0.66026904827817052E+19,0.47502136718474670E+19,0.36922097729132370E+19,0.24686668075745761E+19
322,33.508591036976917,0.19465730235666944E+20,0.55837274964591731E+20,0.22575047930588889E+20,0.66197753688320215E+19,0.47531930021080515E+19,0.37006929527607429E+19,0.24870539925468590E+19
323,33.612261101600218,0.19460588018163827E+20,0.55794964990947951E+20,0.22598763010319458E+20,0.66478142909712896E+19,0.47576842552836639E+19,0.37143842404319048E+19,0.25174945209703516E+19
324,33.715931166223520,0.19451157741853274E+20,0.55734187801919209E+20,0.22631357974958072E+20,0.66868571241641349E+19,0.47636875083232123E+19,0.37333023027556142E+19,0.25601455860854226E+19
325,33.820704102825744,0.19437950140680331E+20,0.55643775980115173E+20,0.22678138478000243E+20,0.67388905945554739E+19,0.47762821278542203E+19,0.37845683047495752E+19,0.27197671575865027E+19
326,33.926579911406890,0.19437277844150206E+20,0.55612647584787194E+20,0.22696746862377050E+20,0.67574210223159081E+19,0.47835448794266143E+19,0.38125056352040970E+19,0.28094769992467220E+19
327,34.032455719988036,0.19448544885818442E+20,0.55651808849149518E+20,0.22682064564634403E+20,0.67406290587614648E+19,0.47803029469731594E+19,0.37899627189575142E+19,0.27246940065515121E+19
328,34.137228656590260,0.19472854341697745E+20,0.55749375996249965E+20,0.22638809737563197E+20,0.66902717187622021E+19,0.47705998565029837E+19,0.37422303038846618E+19,0.25679239723740616E+19
329,34.240898721213561,0.19493873365942059E+20,0.55816398223181373E+20,0.22609344788718707E+20,0.66528490972851067E+19,0.47663244905642568E+19,0.37249912024069315E+19,0.25262954174192020E+19
330,34.344568785836863,0.19510590170727137E+20,0.55864908578551464E+20,0.22588763967962350E+20,0.66264390223536486E+19,0.47635642138144246E+19,0.37129942720672051E+19,0.24969208132056468E+19
331,34.448238850460164,0.19523064578964861E+20,0.55894973667121594E+20,0.22577056745602896E+20,0.66109944289621637E+19,0.47623195391309937E+19,0.37062232966499799E+19,0.24796480993095941E+19
332,34.551908915083466,0.19531332129023447E+20,0.55906631025958494E+20,0.22574217070085849E+20,0.66064877769759713E+19,0.47625909133406587E+19,0.37046691584646164E+19,0.24743877752182482E+19
333,34.655578979706767,0.19535404227525538E+20,0.55899889295556485E+20,0.22580243364501500E+20,0.66129110013072773E+19,0.47643787190604452E+19,0.37083298330006431E+19,0.24811124286315008E+19
334,34.759249044330069,0.19535268195746025E+20,0.55874728271133393E+20,0.22595138525712843E+20,0.66302754973144310E+19,0.47676832753307361E+19,0.37172103885246418E+19,0.24998565907548303E+19
335,34.862919108953371,0.19530887209840919E+20,0.55831098834367955E+20,0.22618909926101758E+20,0.66586121413977344E+19,0.47725048370412421E+19,0.37313229906337490E+19,0.25307169178164019E+19
336,34.966589173576672,0.19522200134613410E+20,0.55768922765240861E+20,0.22651569417935897E+20,0.66979713468295322E+19,0.47788435931484549E+19,0.37506869117535918E+19,0.25738526997692687E+19
337,35.071362110178896,0.19509685553992360E+20,0.55676824445359292E+20,0.22698431997911642E+20,0.67503532501651855E+19,0.47920093674558618E+19,0.38029519961118602E+19,0.27350741067459768E+19
338,35.177237918760042,0.19509719091965506E+20,0.55643750219710972E+20,0.22717144199706538E+20,0.67692661017471027E+19,0.48001691096718705E+19,0.38323884228786826E+19,0.28266836811572091E+19
339,35.283113727341188,0.19521736465137209E+20,0.55680908018540069E+20,0.22702583692778918E+20,0.67528809861265633E+19,0.47979282400351877E+19,0.38113206321264579E+19,0.27430041905671066E+19
340,35.387886663943412,0.19546878764770451E+20,0.55776634454821143E+20,0.22659459597016994E+20,0.67029428999311841E+19,0.47890196500390595E+19,0.37645412810630886E+19,0.25863836628810056E+19
341,35.491556728566714,0.19568739283970142E+20,0.55841944064872301E+20,0.22630119238968865E+20,0.66659461111023278E+19,0.47852248472681042E+19,0.37477838835825357E+19,0.25448977400972462E+19
342,35.595226793190015,0.19586268267176169E+20,0.55888643362087879E+20,0.22609671748971184E+20,0.66399846635595295E+19,0.47829517803016837E+19,0.37363017319141023E+19,0.25157574176358840E+19
343,35.698896857813317,0.19599524955313086E+20,0.55916797421902250E+20,0.22598106702510666E+20,0.66250123011589458E+19,0.47822011280896707E+19,0.37300793691903816E+19,0.24988117196847119E+19
344,35.802566922436618,0.19608544133807247E+20,0.55926442049155924E+20,0.22595418159522345E+20,0.66210023351387197E+19,0.47829735045365770E+19,0.37291084818524800E+19,0.24939727116253194E+19
345,35.906236987059920,0.19613336282241933E+20,0.55917583945661506E+20,0.22601604660987949E+20,0.66279475958383862E+19,0.47852694603524260E+19,0.37333878954384891E+19,0.25012150363904251E+19
346,36.009907051683221,0.19613887616797889E+20,0.55890200757018329E+20,0.22616669228160958E+20,0.66458604197214116E+19,0.47890894836928788E+19,0.37429235753357967E+19,0.25205757803926246E+19
347,36.113577116306523,0.19610160025693413E+20,0.55844240998924444E+20,0.22640619364417036E+20,0.66747726716771758E+19,0.47944339995895357E+19,0.37577286325130783E+19,0.25521546683135570E+19
348,36.217247180929824,0.19602090897307963E+20,0.55779623862622183E+20,0.22673467059732390E+20,0.67147358026430689E+19,0.48013033681688873E+19,0.37778233342202209E+19,0.25961145877843820E+19
349,36.322020117532048,0.19590132083648070E+20,0.55684614787574260E+20,0.22720552673305403E+20,0.67677752667790275E+19,0.48153715043364772E+19,0.38317219157390362E+19,0.27600422211884723E+19
350,36.427895926113194,0.19590745742333411E+20,0.55648161149390021E+20,0.22739599490844889E+20,0.67874410686727619E+19,0.48249386789711165E+19,0.38636351376167194E+19,0.28549831366826440E+19
351,36.533771734694341,0.19603393006796833E+20,0.55681819957063959E+20,0.22725470298803007E+20,0.67718859263374080E+19,0.48242582465880719E+19,0.38450309860834657E+19,0.27734110154246871E+19
352,36.638544671296565,0.19629247467794272E+20,0.55774315745089602E+20,0.22682830564353663E+20,0.67228285681873633E+19,0.48165800615919995E+19,0.37998612792344392E+19,0.26172665673595546E+19
353,36.742214735919866,0.19651796842641527E+20,0.55836649863061742E+20,0.22653930384986739E+20,0.66867150594380513E+19,0.48135290672743997E+19,0.37839140423942994E+19,0.25760978531732710E+19
354,36.845884800543168,0.19669958259043529E+20,0.55880231521353048E+20,0.22633933930768372E+20,0.66616734803499756E+19,0.48120096717203896E+19,0.37732945101150664E+19,0.25474290971026258E+19
355,36.949554865166469,0.19683789670493802E+20,0.55905123424517153E+20,0.22622831059292205E+20,0.66476592253180600E+19,0.48120227972775506E+19,0.37679884975765868E+19,0.25311115595323208E+19
356,37.053224929789771,0.19693324287035699E+20,0.55911358672183738E+20,0.22620616120918335E+20,0.66446473251438572E+19,0.48135693025131407E+19,0.37679890334648110E+19,0.25270603557912571E+19
357,37.156894994413072,0.19698570718895272E+20,0.55898940919954399E+20,0.22627287955563774E+20,0.66526324018694308E+19,0.48166499840506153E+19,0.37732963576086968E+19,0.25352540082686623E+19
358,37.260565059036374,0.19699513011524469E+20,0.55867844417985774E+20,0.22642849892130480E+20,0.66716286590452900E+19,0.48212655771909745E+19,0.37839179236092554E+19,0.25557343324772439E+19
359,37.364235123659675,0.19696110572234379E+20,0.55818013927469711E+20,0.22667309750569566E+20,0.67016699074144748E+19,0.48274167553195674E+19,0.37998684064774948E+19,0.25886066564585308E+19
360,37.467905188282977,0.19688297988062343E+20,0.55749364514601558E+20,0.22700679846584320E+20,0.67428096260596797E+19,0.48351041280966799E+19,0.38211697152699182E+19,0.26340403746912195E+19
361,37.572678124885201,0.19676516003934781E+20,0.55649571850513736E+20,0.22748369130249757E+20,0.67971222965836073E+19,0.48505625629852447E+19,0.38777609367590385E+19,0.28027831647984988E+19
362,37.678553933466347,0.19677351579884114E+20,0.55607549770939867E+20,0.22768312327541223E+20,0.68182703607292047E+19,0.48622643947955589E+19,0.39137865698810327E+19,0.29039097590067405E+19
363,37.784429742047493,0.19690273959203942E+20,0.55635430092517974E+20,0.22755322687549391E+20,0.68043701029366252E+19,0.48639166627673068E+19,0.38993029619612795E+19,0.28266236375467228E+19
364,37.889202678649717,0.19716472412860887E+20,0.55722580434304565E+20,0.22713943582878994E+20,0.67570859959287112E+19,0.48580528253662484E+19,0.38568458041244631E+19,0.26718322888443832E+19
365,37.992872743273018,0.19739274798315774E+20,0.55780009881799139E+20,0.22686176776868696E+20,0.67227411533665075E+19,0.48560986445044470E+19,0.38422600327372170E+19,0.26314023525115899E+19
366,38.096542807896320,0.19757580487130452E+20,0.55818470242060165E+20,0.22667329613672088E+20,0.66995321553928366E+19,0.48556905761229271E+19,0.38330865551201603E+19,0.26037477272614139E+19
367,38.200212872519621,0.19771444686415761E+20,0.55838020244212523E+20,0.22657392600116994E+20,0.66874176735091753E+19,0.48568298725607188E+19,0.38293133143810611E+19,0.25887246076500004E+19
368,38.303882937142923,0.19780897348541694E+20,0.55838688428310553E+20,0.22656360748197786E+20,0.66863761370616474E+19,0.48595177235158231E+19,0.38309355776190577E+19,0.25862545025989504E+19
369,38.407553001766225,0.19785943302532444E+20,0.55820473292779307E+20,0.22664233572265779E+20,0.66964056942265846E+19,0.48637552577969234E+19,0.38379559365118797E+19,0.25963238207225016E+19
370,38.511223066389526,0.19786562274407866E+20,0.55783343316744724E+20,0.22681015088874557E+20,0.67175242086616812E+19,0.48695435438517228E+19,0.38503843129195878E+19,0.26189837974802212E+19
371,38.614893131012828,0.19782708796583358E+20,0.55727236857382904E+20,0.22706713819279340E+20,0.67497692918164521E+19,0.48768835890720870E+19,0.38682379695219748E+19,0.26543507637673226E+19
372,38.718563195636129,0.19774312005890224E+20,0.55652061921788477E+20,0.22741342794593653E+20,0.67931983709608878E+19,0.48857763378739282E+19,0.38915415254779894E+19,0.27026067573632415E+19
373,38.823336132238353,0.19761837812110336E+20,0.55544540897100292E+20,0.22790474823140184E+20,0.68499810416322171E+19,0.49032830584942746E+19,0.39525956775096970E+19,0.28805192313752253E+19
374,38.929211940819499,0.19762064800210858E+20,0.55493520016703644E+20,0.22812498374145208E+20,0.68740179761926636E+19,0.49180447444244214E+19,0.39954746486955131E+19,0.29940666575605233E+19
375,39.035087749400645,0.19774430626735112E+20,0.55512061274128736E+20,0.22802096905318834E+20,0.68633533807408845E+19,0.49229549498020342E+19,0.39878929132528881E+19,0.29262868754118523E+19
376,39.139860686002869,0.19800100380812755E+20,0.55590573118876148E+20,0.22763532249275814E+20,0.68195437628777185E+19,0.49195622093628754E+19,0.39500018915152655E+19,0.27753529608334807E+19
377,39.243530750626171,0.19822141065516986E+20,0.55640072877456925E+20,0.22738287245660361E+20,0.67886565243880765E+19,0.49191028156784200E+19,0.39377031783078917E+19,0.27367744661409039E+19
378,39.347200815249472,0.19839470871603880E+20,0.55670249120361456E+20,0.22721988805877629E+20,0.67690224360158966E+19,0.49202101920019732E+19,0.39309543750246318E+19,0.27115007235714125E+19
379,39.450870879872774,0.19852139036051251E+20,0.55681153162022199E+20,0.22714628799851205E+20,0.67606065488555233E+19,0.49228859745617439E+19,0.39297469641716726E+19,0.26993998083972787E+19
380,39.554540944496075,0.19860168569391677E+20,0.55672805027736232E+20,0.22716203623332045E+20,0.67633938955054060E+19,0.49271317367312169E+19,0.39340799232380431E+19,0.27004079369032069E+19
381,39.658211009119377,0.19863556360122941E+20,0.55645193571327599E+20,0.22726714195897233E+20,0.67773894630020639E+19,0.49329489905188833E+19,0.39439597297475512E+19,0.27145291285498383E+19
382,39.761881073742678,0.19862273163304989E+20,0.55598276462282383E+20,0.22746165961635303E+20,0.68026182018472643E+19,0.49403391868189542E+19,0.39594003713004723E+19,0.27418352253019105E+19
383,39.865551138365980,0.19856263473304519E+20,0.55531980042311901E+20,0.22774568892518023E+20,0.68391250711447132E+19,0.49493037144223416E+19,0.39804233606194268E+19,0.27824662682205015E+19
384,39.969221202989281,0.19845445280072987E+20,0.55446199050645053E+20,0.22811937494463341E+20,0.68869751199283866E+19,0.49598438977849733E+19,0.40070577555833723E+19,0.28366312333112233E+19
385,40.073994139591505,0.19830388637704659E+20,0.55326102749491454E+20,0.22864200036481958E+20,0.69485213753263309E+19,0.49801506080439276E+19,0.40755290213134275E+19,0.30336239429578783E+19
386,40.179869948172652,0.19828191731582181E+20,0.55260463803818902E+20,0.22890629079045304E+20,0.69781299740270612E+19,0.49988908780445747E+19,0.41298335627576018E+19,0.31746476132318889E+19
387,40.285745756753798,0.19838174282317963E+20,0.55263860055084253E+20,0.22885613285098385E+20,0.69737043496579226E+19,0.50078263561735178E+19,0.41337781880180874E+19,0.31300845525716639E+19
388,40.390518693356022,0.19861389223367913E+20,0.55328387217828643E+20,0.22852826489046594E+20,0.69365911690475540E+19,0.50073288226438584E+19,0.41035173018350382E+19,0.29904668612710963E+19
389,40.494188757979323,0.19880434302822392E+20,0.55364989449615450E+20,0.22832752700835897E+20,0.69123621379629148E+19,0.50086241078066575E+19,0.40950341548759060E+19,0.29568868258396611E+19
390,40.597858822602625,0.19894326663744623E+20,0.55381630834098618E+20,0.22821674790905098E+20,0.68996066320771635E+19,0.50115135506263112E+19,0.40923245885633900E+19,0.29377303518206290E+19
391,40.701528887225926,0.19903101844433002E+20,0.55378346973509476E+20,0.22819587333024817E+20,0.68983019650205501E+19,0.50159990736297882E+19,0.40953858445080632E+19,0.29328967098683643E+19
392,40.805198951849228,0.19906767142022726E+20,0.55355139904850731E+20,0.22826489464152695E+20,0.69084458526885222E+19,0.50220825317232097E+19,0.41042229086735340E+19,0.29423593382310804E+19
393,40.908869016472529,0.19905301651626848E+20,0.55311978144792650E+20,0.22842384884044853E+20,0.69300564091226644E+19,0.50297657130079959E+19,0.41188485222436142E+19,0.29661657004089549E+19
394,41.012539081095831,0.19898656179556880E+20,0.55248796592504775E+20,0.22867281857616110E+20,0.69631721792904417E+19,0.50390503383276288E+19,0.41392831972232827E+19,0.30044375328851697E+19
395,41.116209145719132,0.19886753030214083E+20,0.55165496289959297E+20,0.22901193220052095E+20,0.70078522088230871E+19,0.50499380595426591E+19,0.41655552367723064E+19,0.30573714842384835E+19
396,41.219879210342434,0.19869485665613857E+20,0.55061944038521594E+20,0.22944136384679797E+20,0.70641761508384932E+19,0.50624304565292196E+19,0.41977007602356357E+19,0.31252401490193597E+19
397,41.324652146944658,0.19847700563643167E+20,0.54920689782478455E+20,0.23002762038196011E+20,0.71348484440396278E+19,0.50860578760777288E+19,0.42784326016849659E+19,0.33662097136084393E+19
398,41.430527955525804,0.19839089229593256E+20,0.54830541486054760E+20,0.23037993027773862E+20,0.71751191178474824E+19,0.51090021093378068E+19,0.43515643634160768E+19,0.35745405607487365E+19
399,41.536403764106950,0.19842664046184301E+20,0.54808631244954599E+20,0.23043604672545538E+20,0.71826201632150610E+19,0.51216327957931674E+19,0.43743669376198134E+19,0.35918951764546417E+19
400,41.641176700709174,0.19859171561547133E+20,0.54849868419854483E+20,0.23022110975542366E+20,0.71582960496178145E+19,0.51233537020663050E+19,0.43564519297193610E+19,0.34864350513781888E+19
401,41.744846765332476,0.19870258759856411E+20,0.54864774178028093E+20,0.23012141226819973E+20,0.71467799076226243E+19,0.51260041623928197E+19,0.43541373072122993E+19,0.34671940689776563E+19
402,41.848516829955777,0.19875215904314536E+20,0.54858430402325873E+20,0.23011260300649497E+20,0.71471549925430129E+19,0.51302799623197245E+19,0.43579524574896302E+19,0.34650028002034109E+19
403,41.952186894579079,0.19874044734257287E+20,0.54830834895065809E+20,0.23019467955240010E+20,0.71594220195034962E+19,0.51361827677675909E+19,0.43679033489143311E+19,0.34798484612784522E+19
404,42.055856959202380,0.19866714128878285E+20,0.54781946657377198E+20,0.23036768583669445E+20,0.71836029037689375E+19,0.51437141601612995E+19,0.43840039962197473E+19,0.35118067132008115E+19
405,42.159527023825682,0.19853159974153384E+20,0.54711685739834106E+20,0.23063171216735482E+20,0.72197408004083046E+19,0.51528756356635402E+19,0.44062764751674486E+19,0.35610420585740677E+19
406,42.263197088448983,0.19833284880018100E+20,0.54619932923745903E+20,0.23098689528692519E+20,0.72679001823851213E+19,0.51636686030802913E+19,0.44347509408325852E+19,0.36278087069661604E+19
407,42.366867153072285,0.19806957746402042E+20,0.54506529231507358E+20,0.23143341845882921E+20,0.73281669572163512E+19,0.51760943804328008E+19,0.44694656494530278E+19,0.37124519133786086E+19
408,42.470537217695586,0.19774013175965811E+20,0.54371275263542460E+20,0.23197151158276407E+20,0.74006486224117043E+19,0.51901541901878804E+19,0.45104669837330012E+19,0.38154097969152957E+19
409,42.575310154297810,0.19735966328503271E+20,0.54191996012764709E+20,0.23268175740414370E+20,0.74887195755021394E+19,0.52164569504653978E+19,0.46108807654657321E+19,0.41683901904425206E+19
410,42.681185962878956,0.19711757886378103E+20,0.54058024368856826E+20,0.23320379639379415E+20,0.75492982364895908E+19,0.52413026259277896E+19,0.47135980327160566E+19,0.45571976878360550E+19
411,42.787061771460102,0.19699657381680005E+20,0.53991089738223239E+20,0.23346332064614605E+20,0.75794980351371663E+19,0.52537962776272722E+19,0.47650738316381737E+19,0.47514161766730988E+19
